 

stn;time;tre200dx;tre200dn;tre200d0;rka150d0;hns000d0
LUZ;20070512;23.4;12.3;17.4;1.5;-
LUZ;20070513;26.1;9.4;18.1;0.0;-
LUZ;20070514;20.0;8.4;14.6;10.4;-
LUZ;20070515;14.0;8.1;9.7;6.3;-
LUZ;20070516;16.2;4.5;11.0;4.7;-
LUZ;20070517;12.6;8.2;10.4;15.6;-
LUZ;20070518;19.6;10.3;14.3;0.0;-
LUZ;20070519;25.0;8.2;17.0;0.0;-
LUZ;20070520;26.1;10.9;18.8;11.5;-
LUZ;20070521;26.7;13.7;19.5;0.8;-
LUZ;20070522;26.0;15.6;20.2;0.0;-
LUZ;20070523;27.7;14.3;20.1;0.0;-
LUZ;20070524;28.5;13.4;21.2;0.2;-
LUZ;20070525;27.4;16.8;21.8;0.0;-
LUZ;20070526;25.6;15.4;20.5;0.0;-
LUZ;20070527;19.7;12.0;16.1;6.3;-
LUZ;20070528;12.4;6.0;7.7;46.5;-
LUZ;20070529;10.9;7.0;9.2;0.9;-
LUZ;20070530;18.1;2.6;11.4;0.0;-
LUZ;20070531;21.1;10.4;15.6;0.2;-
LUZ;20070601;13.4;8.8;11.1;24.8;-
LUZ;20070602;14.4;8.7;11.1;5.7;-
LUZ;20070603;19.0;12.4;14.6;0.0;-
LUZ;20070604;23.9;11.9;17.5;0.3;-
LUZ;20070605;25.3;11.7;17.8;2.9;-
LUZ;20070606;21.2;15.3;18.0;0.0;-
LUZ;20070607;25.6;14.4;19.1;14.2;-
LUZ;20070608;25.7;14.4;20.3;0.6;-
LUZ;20070609;23.6;15.0;18.9;11.2;-
LUZ;20070610;26.3;14.0;18.4;2.8;-
LUZ;20070611;21.8;14.9;17.5;32.1;-
LUZ;20070612;23.3;15.2;18.6;19.8;-
LUZ;20070613;25.1;14.4;18.9;0.0;-
LUZ;20070614;28.6;13.5;21.0;0.0;-
LUZ;20070615;19.3;11.7;15.4;17.4;-
LUZ;20070616;21.3;12.4;16.5;0.7;-
LUZ;20070617;26.0;11.3;19.3;1.2;-
LUZ;20070618;25.2;16.0;19.8;15.3;-
LUZ;20070619;29.8;14.9;22.3;12.2;-
LUZ;20070620;29.0;17.6;22.6;4.5;-
LUZ;20070621;20.9;15.7;18.6;8.0;-
LUZ;20070622;18.6;14.3;16.6;2.5;-
LUZ;20070623;20.8;14.1;17.7;0.0;-
LUZ;20070624;25.0;12.3;19.9;0.0;-
LUZ;20070625;22.8;11.8;16.7;13.4;-
LUZ;20070626;20.2;9.2;14.3;2.4;-
LUZ;20070627;16.0;10.6;12.9;0.5;-
LUZ;20070628;18.5;11.1;14.8;0.0;-
LUZ;20070629;22.4;9.9;16.9;0.0;-
LUZ;20070630;24.7;14.7;18.8;0.0;-
LUZ;20070701;28.2;13.7;19.0;19.3;-
LUZ;20070702;18.0;14.7;15.9;12.2;-
LUZ;20070703;19.0;12.1;15.2;10.4;-
LUZ;20070704;17.9;10.9;13.7;12.3;-
LUZ;20070705;17.7;11.0;14.1;3.4;-
LUZ;20070706;24.9;12.3;17.8;0.0;-
LUZ;20070707;25.2;14.6;19.4;0.0;-
LUZ;20070708;21.5;14.0;17.7;6.3;-
LUZ;20070709;16.7;9.8;13.8;25.5;-
LUZ;20070710;15.6;9.1;12.1;2.6;-
LUZ;20070711;16.1;10.1;12.5;3.2;-
LUZ;20070712;21.4;11.4;15.9;0.1;-
LUZ;20070713;26.9;11.4;19.4;0.0;-
LUZ;20070714;29.9;14.0;22.5;0.0;-
LUZ;20070715;31.8;16.7;24.1;0.0;-
LUZ;20070716;33.0;16.1;25.0;0.0;-
LUZ;20070717;27.0;17.9;22.6;0.1;-
LUZ;20070718;27.7;16.8;21.7;2.9;-
LUZ;20070719;28.5;17.0;21.3;12.7;-
LUZ;20070720;27.5;16.4;20.7;15.9;-
LUZ;20070721;22.8;14.1;17.7;34.4;-
LUZ;20070722;21.4;13.9;16.8;2.7;-
LUZ;20070723;27.0;12.3;18.2;19.5;-
LUZ;20070724;20.9;12.1;16.0;8.1;-
LUZ;20070725;24.0;11.7;17.9;0.1;-
LUZ;20070726;27.1;12.6;20.0;0.0;-
LUZ;20070727;25.9;15.6;20.7;0.0;-
LUZ;20070728;27.2;14.9;21.0;0.0;-
LUZ;20070729;26.4;14.9;20.5;16.6;-
LUZ;20070730;17.9;9.5;14.0;13.4;-
LUZ;20070731;21.6;8.4;15.0;0.0;-
LUZ;20070801;24.1;10.3;17.3;0.0;-
LUZ;20070802;21.4;14.8;17.5;18.3;-
LUZ;20070803;20.5;12.3;16.0;4.8;-
LUZ;20070804;25.5;11.2;18.0;0.0;-
LUZ;20070805;26.5;13.1;20.0;0.0;-
LUZ;20070806;30.3;15.6;22.1;0.1;-
LUZ;20070807;19.7;16.8;18.5;27.0;-
LUZ;20070808;16.9;11.2;14.5;67.9;-
LUZ;20070809;14.8;10.4;12.4;17.4;-
LUZ;20070810;17.2;9.8;14.2;0.1;-
LUZ;20070811;21.1;13.9;16.6;1.3;-
LUZ;20070812;23.6;13.3;18.2;0.0;-
LUZ;20070813;24.5;16.2;19.3;2.1;-
LUZ;20070814;26.0;15.7;20.3;0.0;-
LUZ;20070815;30.4;18.4;23.8;0.0;-
LUZ;20070816;24.0;14.2;18.2;4.8;-
LUZ;20070817;20.0;12.5;16.0;0.5;-
LUZ;20070818;22.0;13.1;16.9;0.0;-
LUZ;20070819;22.1;14.2;17.6;0.0;-
LUZ;20070820;16.5;12.3;14.1;11.0;-
LUZ;20070821;17.3;12.1;14.2;0.7;-
LUZ;20070822;19.7;12.6;15.7;0.3;-
LUZ;20070823;23.1;12.3;17.4;0.0;-
LUZ;20070824;24.7;12.1;18.2;0.0;-
LUZ;20070825;26.8;13.3;19.8;0.0;-
LUZ;20070826;27.1;14.5;20.4;0.0;-
LUZ;20070827;24.5;18.0;20.3;0.0;-
LUZ;20070828;22.0;16.4;18.4;12.1;-
LUZ;20070829;20.8;15.0;17.1;33.8;-
LUZ;20070830;15.0;12.1;14.0;15.8;-
LUZ;20070831;20.2;10.8;15.3;0.0;-
LUZ;20070901;20.0;12.1;15.8;0.0;-
LUZ;20070902;21.6;12.6;16.7;0.0;-
LUZ;20070903;21.2;11.5;15.8;13.5;-
LUZ;20070904;13.9;7.4;10.4;14.8;-
LUZ;20070905;15.2;6.3;10.8;0.0;-
LUZ;20070906;17.1;5.4;11.7;0.1;-
LUZ;20070907;18.4;10.9;14.1;0.1;-
LUZ;20070908;19.5;9.7;14.9;0.0;-
LUZ;20070909;19.5;11.8;15.2;0.0;-
LUZ;20070910;21.2;11.0;15.6;0.0;-
LUZ;20070911;17.0;9.4;13.3;0.7;-
LUZ;20070912;18.8;6.8;12.5;0.0;-
LUZ;20070913;19.0;8.5;13.0;0.0;-
LUZ;20070914;23.1;10.6;16.3;0.0;-
LUZ;20070915;22.2;12.6;17.3;0.0;-
LUZ;20070916;23.5;10.9;17.1;0.0;-
LUZ;20070917;25.0;15.5;18.9;0.1;-
LUZ;20070918;16.6;8.7;12.0;23.5;-
LUZ;20070919;14.9;6.7;10.4;0.1;-
LUZ;20070920;17.4;5.4;11.2;0.0;-
LUZ;20070921;20.4;7.5;13.4;0.0;-
LUZ;20070922;22.7;8.9;15.4;0.0;-
LUZ;20070923;22.7;10.8;15.9;0.0;-
LUZ;20070924;23.4;11.4;16.9;0.0;-
LUZ;20070925;15.1;9.9;11.6;9.2;-
LUZ;20070926;11.3;7.5;9.3;12.9;-
LUZ;20070927;11.5;6.4;8.3;2.9;-
LUZ;20070928;13.4;6.5;10.2;0.0;-
LUZ;20070929;17.9;7.3;12.7;0.1;-
LUZ;20070930;17.6;11.0;13.2;0.9;-
LUZ;20071001;20.8;9.5;14.5;0.0;-
LUZ;20071002;21.6;10.3;15.9;0.0;-
LUZ;20071003;23.6;11.6;17.1;0.6;-
LUZ;20071004;18.9;14.9;16.6;17.2;-
LUZ;20071005;21.1;13.5;17.1;0.0;-
LUZ;20071006;17.0;13.4;15.1;0.1;-
LUZ;20071007;17.4;10.2;12.9;0.0;-
LUZ;20071008;17.5;8.1;12.3;0.0;-
LUZ;20071009;15.1;8.9;11.3;0.0;-
LUZ;20071010;16.4;8.2;12.3;0.0;-
LUZ;20071011;12.3;8.6;10.5;0.0;-
LUZ;20071012;15.9;8.0;11.5;0.0;-
LUZ;20071013;15.1;7.6;11.1;0.0;-
LUZ;20071014;13.8;8.3;10.2;0.0;-
LUZ;20071015;17.3;8.1;11.0;0.0;-
LUZ;20071016;18.6;6.6;11.3;0.0;-
LUZ;20071017;18.6;6.5;12.3;0.4;-
LUZ;20071018;12.8;4.6;8.8;12.3;-
LUZ;20071019;9.0;2.5;5.6;0.0;-
LUZ;20071020;7.0;1.1;4.1;0.2;-
LUZ;20071021;5.6;0.9;3.2;0.0;-
LUZ;20071022;6.4;1.0;3.7;0.0;-
LUZ;20071023;5.4;3.2;4.4;0.0;-
LUZ;20071024;6.7;4.3;5.5;0.0;-
LUZ;20071025;7.3;5.6;6.4;0.0;-
LUZ;20071026;8.1;6.0;6.9;0.0;-
LUZ;20071027;9.3;5.1;7.5;0.0;-
LUZ;20071028;11.1;3.0;6.8;0.0;-
LUZ;20071029;12.0;4.1;6.9;0.0;-
LUZ;20071030;9.2;6.2;7.4;10.1;-
LUZ;20071031;9.9;5.7;7.7;0.0;-
LUZ;20071101;8.3;2.0;5.4;0.0;-
LUZ;20071102;9.0;1.9;5.0;0.0;-
LUZ;20071103;6.6;2.1;5.2;0.0;-
LUZ;20071104;9.9;5.9;7.9;0.0;-
LUZ;20071105;8.0;2.1;6.2;0.0;-
LUZ;20071106;9.4;2.6;5.9;0.8;-
LUZ;20071107;8.0;0.9;5.3;0.2;-
LUZ;20071108;10.8;5.2;7.8;0.4;-
LUZ;20071109;10.7;1.2;5.0;4.1;-
LUZ;20071110;8.7;3.1;5.2;3.6;-
LUZ;20071111;11.3;6.6;9.4;1.6;-
LUZ;20071112;7.1;-0.5;3.2;8.6;-
LUZ;20071113;5.1;-1.9;2.1;0.0;-
LUZ;20071114;4.8;-0.9;2.0;15.9;-
LUZ;20071115;0.2;-3.4;-1.3;2.3;-
LUZ;20071116;-1.3;-6.5;-2.7;0.0;-
LUZ;20071117;-0.8;-5.6;-3.1;0.0;-
LUZ;20071118;-1.3;-6.4;-3.7;0.0;-
LUZ;20071119;2.4;-6.2;-1.3;0.0;-
LUZ;20071120;4.6;-2.8;1.0;0.0;-
LUZ;20071121;8.1;0.3;4.3;0.0;-
LUZ;20071122;8.5;2.9;5.3;0.0;-
LUZ;20071123;8.2;2.9;6.7;2.3;-
LUZ;20071124;7.3;4.8;6.2;5.3;-
LUZ;20071125;7.2;2.6;5.2;0.5;-
LUZ;20071126;7.9;1.0;4.9;0.0;-
LUZ;20071127;6.1;-2.4;1.2;0.0;-
LUZ;20071128;1.1;-2.7;-0.6;0.0;-
LUZ;20071129;1.5;-2.3;0.0;0.0;-
LUZ;20071130;7.5;-0.9;3.9;0.0;-
LUZ;20071201;9.0;0.9;5.3;0.6;-
LUZ;20071202;10.8;3.8;7.4;1.6;-
LUZ;20071203;10.7;2.4;6.2;12.3;-
LUZ;20071204;6.9;3.7;5.5;5.7;-
LUZ;20071205;9.3;1.5;4.8;0.4;-
LUZ;20071206;11.4;4.3;7.5;5.8;-
LUZ;20071207;14.0;4.9;8.2;14.8;-
LUZ;20071208;7.1;3.2;5.0;1.6;-
LUZ;20071209;8.8;0.6;4.4;12.4;-
LUZ;20071210;7.3;1.4;4.9;2.3;-
LUZ;20071211;5.5;2.1;3.5;9.1;-
LUZ;20071212;3.3;0.9;2.4;4.4;-
LUZ;20071213;4.5;0.5;3.3;0.0;-
LUZ;20071214;3.2;-0.6;0.9;0.0;-
LUZ;20071215;0.0;-1.9;-0.9;0.0;-
LUZ;20071216;-0.8;-2.6;-1.7;0.0;-
LUZ;20071217;-0.9;-3.8;-2.0;0.0;-
LUZ;20071218;-2.0;-2.7;-2.5;0.0;-
LUZ;20071219;-1.2;-2.7;-2.1;0.0;-
LUZ;20071220;-1.5;-2.9;-2.2;0.0;-
LUZ;20071221;-1.6;-3.4;-2.5;0.0;-
LUZ;20071222;-0.3;-4.5;-2.8;0.0;-
LUZ;20071223;-0.3;-3.2;-2.1;0.0;-
LUZ;20071224;-0.9;-3.2;-2.2;0.0;-
LUZ;20071225;-1.6;-3.3;-2.6;0.0;-
LUZ;20071226;0.5;-3.9;-1.5;0.0;-
LUZ;20071227;0.1;-2.7;-0.8;0.0;-
LUZ;20071228;-0.9;-4.2;-2.1;0.0;-
LUZ;20071229;1.8;-5.8;-2.1;0.0;-
LUZ;20071230;5.2;0.3;2.1;5.0;-
LUZ;20071231;3.5;-2.4;1.1;0.0;-
LUZ;20080101;-0.2;-3.9;-1.8;0.0;-
LUZ;20080102;-0.8;-3.3;-2.0;0.0;-
LUZ;20080103;1.4;-3.7;-1.6;0.0;-
LUZ;20080104;1.7;-2.7;-0.5;0.0;-
LUZ;20080105;5.9;-1.6;2.2;1.4;-
LUZ;20080106;7.8;2.4;5.0;15.2;-
LUZ;20080107;9.9;0.1;5.2;6.4;-
LUZ;20080108;6.7;-2.8;0.7;0.0;-
LUZ;20080109;5.7;-2.9;1.7;0.0;-
LUZ;20080110;8.4;-1.8;2.0;0.0;-
LUZ;20080111;7.6;-2.5;1.9;0.0;-
LUZ;20080112;5.9;1.1;2.7;8.8;-
LUZ;20080113;4.5;1.6;2.7;0.1;-
LUZ;20080114;4.5;-0.2;2.3;0.0;-
LUZ;20080115;3.5;-0.2;2.0;0.0;-
LUZ;20080116;7.1;2.1;4.7;0.1;-
LUZ;20080117;8.5;0.0;3.4;0.0;-
LUZ;20080118;12.3;3.1;7.2;1.2;-
LUZ;20080119;13.1;3.1;7.3;0.0;-
LUZ;20080120;10.6;-0.2;4.1;0.0;-
LUZ;20080121;10.6;-1.8;3.0;0.0;-
LUZ;20080122;10.4;-1.7;5.6;6.7;-
LUZ;20080123;4.6;-3.4;-0.1;0.0;-
LUZ;20080124;6.3;-2.9;1.6;0.0;-
LUZ;20080125;4.4;1.6;3.3;1.6;-
LUZ;20080126;3.5;-2.4;0.5;0.0;-
LUZ;20080127;6.7;-3.1;1.5;0.0;-
LUZ;20080128;8.6;-2.9;1.6;0.0;-
LUZ;20080129;7.6;-2.3;1.6;0.0;-
LUZ;20080130;4.8;-1.0;2.2;2.3;-
LUZ;20080131;4.2;-0.6;1.8;0.0;-
LUZ;20080201;8.9;-0.7;4.4;0.1;-
LUZ;20080202;6.3;-3.6;0.8;23.4;-
LUZ;20080203;0.3;-4.7;-2.7;0.0;-
LUZ;20080204;5.0;-4.7;0.7;0.9;-
LUZ;20080205;6.6;-3.2;1.9;0.0;-
LUZ;20080206;9.0;-0.1;5.1;7.4;-
LUZ;20080207;8.8;-1.3;3.6;0.1;-
LUZ;20080208;7.1;-2.7;0.9;0.0;-
LUZ;20080209;6.9;-3.5;0.8;0.0;-
LUZ;20080210;5.8;-3.4;0.3;0.0;-
LUZ;20080211;3.7;-3.0;-0.2;0.0;-
LUZ;20080212;5.4;-3.7;-0.2;0.0;-
LUZ;20080213;6.6;-4.1;0.3;0.0;-
LUZ;20080214;7.2;-4.4;0.1;0.0;-
LUZ;20080215;0.9;-3.5;-0.8;0.0;-
LUZ;20080216;3.6;-4.3;-0.2;0.0;-
LUZ;20080217;3.9;-6.2;-1.6;0.0;-
LUZ;20080218;6.9;-5.8;-0.3;0.0;-
LUZ;20080219;8.0;-5.1;0.6;0.0;-
LUZ;20080220;9.9;-3.7;3.4;0.5;-
LUZ;20080221;9.6;4.0;6.4;2.1;-
LUZ;20080222;12.7;2.7;6.9;0.0;-
LUZ;20080223;14.6;2.8;7.9;0.0;-
LUZ;20080224;16.1;0.6;7.4;0.0;-
LUZ;20080225;14.0;1.4;6.9;0.0;-
LUZ;20080226;14.6;1.0;8.0;1.1;-
LUZ;20080227;9.2;6.8;7.9;6.8;-
LUZ;20080228;10.8;1.9;7.4;0.2;-
LUZ;20080229;13.7;6.7;9.8;3.6;-
LUZ;20080301;14.9;10.9;12.6;1.2;-
LUZ;20080302;17.1;5.7;12.3;0.0;-
LUZ;20080303;14.4;1.8;8.1;9.3;-
LUZ;20080304;6.6;0.8;2.5;3.0;-
LUZ;20080305;1.0;-4.4;-0.6;6.6;-
LUZ;20080306;2.3;-7.9;-2.6;0.0;-
LUZ;20080307;2.5;-4.7;-0.9;0.0;-
LUZ;20080308;7.3;-0.4;2.7;0.0;-
LUZ;20080309;10.9;-1.6;4.5;0.0;-
LUZ;20080310;10.4;3.5;7.1;1.7;-
LUZ;20080311;12.4;4.2;8.2;1.3;-
LUZ;20080312;17.2;6.5;11.6;4.4;-
LUZ;20080313;10.6;5.6;7.8;0.4;-
LUZ;20080314;17.1;5.3;9.4;1.6;-
LUZ;20080315;16.3;3.5;10.3;0.0;-
LUZ;20080316;15.2;6.5;10.1;2.6;-
LUZ;20080317;9.0;2.8;6.0;14.1;-
LUZ;20080318;4.9;-1.0;2.7;0.0;-
LUZ;20080319;5.6;-3.7;1.6;0.0;-
LUZ;20080320;5.1;-0.5;2.5;0.7;-
LUZ;20080321;7.6;1.0;4.4;8.8;-
LUZ;20080322;7.7;-0.4;2.8;1.5;-
LUZ;20080323;3.7;-1.1;1.0;1.2;-
LUZ;20080324;4.2;-4.4;0.4;0.1;-
LUZ;20080325;5.0;-1.0;1.5;2.9;-
LUZ;20080326;10.0;2.1;4.9;0.0;-
LUZ;20080327;9.8;0.9;5.6;0.2;-
LUZ;20080328;11.2;-1.7;5.6;0.3;-
LUZ;20080329;14.3;4.7;9.3;0.2;-
LUZ;20080330;18.3;1.8;10.1;0.0;-
LUZ;20080331;11.0;6.4;8.0;0.1;-
LUZ;20080401;12.3;5.2;8.2;0.6;-
LUZ;20080402;10.9;4.7;8.5;0.6;-
LUZ;20080403;8.8;3.3;5.9;7.8;-
LUZ;20080404;9.9;3.9;6.2;0.2;-
LUZ;20080405;11.9;3.0;7.8;2.0;-
LUZ;20080406;6.4;0.6;3.2;21.6;-
LUZ;20080407;7.6;0.1;3.0;2.7;-
LUZ;20080408;6.4;-2.2;2.9;0.0;-
LUZ;20080409;11.0;1.3;7.0;3.7;-
LUZ;20080410;17.0;4.2;10.6;0.1;-
LUZ;20080411;15.9;5.4;9.6;16.9;-
LUZ;20080412;11.4;3.7;7.7;0.7;-
LUZ;20080413;15.4;3.2;9.0;0.0;-
LUZ;20080414;8.8;3.8;6.5;1.7;-
LUZ;20080415;7.5;3.4;5.2;1.5;-
LUZ;20080416;8.3;2.2;5.2;0.4;-
LUZ;20080417;10.7;1.7;6.5;0.0;-
LUZ;20080418;15.1;6.6;10.6;0.0;-
LUZ;20080419;16.2;5.6;11.4;0.6;-
LUZ;20080420;19.7;3.8;12.5;0.0;-
LUZ;20080421;11.9;7.5;9.7;15.7;-
LUZ;20080422;9.1;7.4;8.1;17.2;-
LUZ;20080423;12.3;7.8;9.4;16.9;-
LUZ;20080424;17.2;8.2;12.2;0.1;-
LUZ;20080425;14.5;7.1;11.4;0.1;-
LUZ;20080426;18.7;5.2;11.8;0.0;-
LUZ;20080427;21.1;5.0;13.4;0.0;-
LUZ;20080428;19.8;9.7;13.3;12.3;-
LUZ;20080429;14.4;5.9;9.8;3.3;-
LUZ;20080430;17.4;4.3;8.9;4.2;-
LUZ;20080501;15.8;6.8;10.2;1.0;-
LUZ;20080502;19.4;5.7;12.7;0.0;-
LUZ;20080503;19.5;6.2;13.4;0.0;-
LUZ;20080504;21.7;8.4;15.2;0.0;-
LUZ;20080505;20.8;8.4;14.7;0.0;-
LUZ;20080506;21.5;5.9;14.1;0.0;-
LUZ;20080507;22.2;7.8;15.1;0.0;-
LUZ;20080508;23.1;8.3;15.9;0.0;-
LUZ;20080509;25.0;9.2;16.7;0.0;-
LUZ;20080510;25.9;9.8;17.8;0.0;-
LUZ;20080511;22.2;9.0;15.3;0.0;-
LUZ;20080512;23.0;7.7;15.4;0.0;-
LUZ;20080513;24.5;8.4;16.9;0.0;-
LUZ;20080514;24.5;9.4;17.2;0.4;-
LUZ;20080515;22.6;10.3;15.5;3.3;-
LUZ;20080516;21.8;11.5;17.0;0.2;-
LUZ;20080517;17.5;11.8;14.7;5.9;-
LUZ;20080518;15.9;10.9;12.9;1.5;-
LUZ;20080519;16.6;10.3;13.5;0.1;-
LUZ;20080520;13.4;9.8;12.3;0.0;-
LUZ;20080521;12.2;8.8;10.5;0.0;-
LUZ;20080522;14.8;8.9;12.0;0.0;-
LUZ;20080523;21.5;8.4;14.7;0.0;-
LUZ;20080524;22.0;12.1;17.1;0.3;-
LUZ;20080525;24.7;14.0;18.7;0.2;-
LUZ;20080526;25.1;14.4;20.2;0.0;-
LUZ;20080527;29.8;16.7;23.6;0.0;-
LUZ;20080528;26.4;15.9;21.4;0.1;-
LUZ;20080529;25.6;15.5;20.4;0.6;-
LUZ;20080530;24.4;13.5;18.6;2.4;-
LUZ;20080531;21.5;12.9;16.2;2.6;-
LUZ;20080601;24.0;11.6;18.4;0.0;-
LUZ;20080602;24.5;13.4;18.0;5.7;-
LUZ;20080603;21.4;12.7;17.0;5.0;-
LUZ;20080604;15.3;13.2;14.0;18.4;-
LUZ;20080605;16.1;13.0;14.3;3.8;-
LUZ;20080606;15.0;11.6;14.0;4.9;-
LUZ;20080607;13.5;11.4;12.4;3.4;-
LUZ;20080608;20.9;11.8;15.0;9.0;-
LUZ;20080609;22.8;12.4;16.1;1.4;-
LUZ;20080610;24.8;10.8;17.1;2.0;-
LUZ;20080611;19.4;13.4;15.7;16.3;-
LUZ;20080612;20.7;11.6;15.6;5.0;-
LUZ;20080613;15.6;9.9;12.2;8.3;-
LUZ;20080614;17.7;9.4;12.6;0.5;-
LUZ;20080615;13.9;7.5;11.3;1.4;-
LUZ;20080616;13.7;10.6;12.0;6.4;-
LUZ;20080617;17.3;11.7;14.1;4.0;-
LUZ;20080618;22.9;13.7;17.2;0.5;-
LUZ;20080619;25.7;12.2;19.6;0.0;-
LUZ;20080620;27.0;15.5;20.7;0.0;-
LUZ;20080621;28.6;14.3;21.9;0.0;-
LUZ;20080622;31.9;16.5;24.4;0.6;-
LUZ;20080623;31.3;17.2;24.6;0.0;-
LUZ;20080624;28.9;17.8;23.4;0.0;-
LUZ;20080625;31.1;17.4;23.5;13.5;-
LUZ;20080626;23.3;17.9;20.4;0.0;-
LUZ;20080627;26.6;18.3;21.9;0.0;-
LUZ;20080628;26.9;14.1;21.1;0.0;-
LUZ;20080629;29.0;15.7;21.6;16.5;-
LUZ;20080630;26.9;16.8;21.7;0.1;-
LUZ;20080701;27.3;16.7;21.2;5.8;-
LUZ;20080702;29.9;15.3;22.7;0.0;-
LUZ;20080703;23.4;14.6;18.7;46.0;-
LUZ;20080704;22.9;13.3;17.3;0.2;-
LUZ;20080705;27.0;12.9;20.1;0.0;-
LUZ;20080706;21.9;15.7;18.4;5.2;-
LUZ;20080707;18.8;13.5;15.9;1.2;-
LUZ;20080708;22.5;13.8;18.1;0.0;-
LUZ;20080709;23.5;11.9;18.1;0.0;-
LUZ;20080710;28.3;12.9;20.9;0.0;-
LUZ;20080711;29.2;16.8;22.0;15.4;-
LUZ;20080712;17.2;14.8;16.2;15.1;-
LUZ;20080713;17.0;12.1;14.7;30.4;-
LUZ;20080714;16.0;10.5;13.2;29.8;-
LUZ;20080715;23.4;9.5;16.5;0.1;-
LUZ;20080716;26.5;12.2;20.1;0.0;-
LUZ;20080717;19.6;14.1;16.4;29.6;-
LUZ;20080718;22.1;13.6;17.1;0.1;-
LUZ;20080719;27.1;12.0;19.6;3.4;-
LUZ;20080720;22.5;15.8;18.6;14.9;-
LUZ;20080721;18.9;13.2;16.0;0.0;-
LUZ;20080722;20.8;13.4;15.7;0.0;-
LUZ;20080723;22.9;11.9;17.3;0.0;-
LUZ;20080724;24.5;11.0;18.1;0.0;-
LUZ;20080725;27.3;12.9;20.2;0.0;-
LUZ;20080726;27.5;15.5;20.8;0.0;-
LUZ;20080727;24.7;16.0;20.7;1.7;-
LUZ;20080728;27.8;17.3;22.0;0.0;-
LUZ;20080729;27.8;15.9;21.3;6.5;-
LUZ;20080730;28.2;17.4;22.1;0.7;-
LUZ;20080731;29.9;16.4;22.7;0.0;-
LUZ;20080801;24.1;17.5;19.8;12.8;-
LUZ;20080802;24.7;16.7;20.7;1.9;-
LUZ;20080803;27.7;18.6;22.6;0.0;-
LUZ;20080804;26.3;16.0;21.1;0.3;-
LUZ;20080805;23.6;17.0;19.5;0.9;-
LUZ;20080806;28.6;15.9;21.5;0.0;-
LUZ;20080807;27.5;14.9;20.3;3.2;-
LUZ;20080808;24.0;14.3;18.3;3.2;-
LUZ;20080809;22.0;14.3;17.6;1.0;-
LUZ;20080810;26.3;12.4;19.2;0.0;-
LUZ;20080811;26.4;14.6;18.9;10.0;-
LUZ;20080812;19.9;15.3;17.4;27.6;-
LUZ;20080813;22.1;12.6;17.5;0.0;-
LUZ;20080814;23.3;15.1;18.1;15.2;-
LUZ;20080815;15.3;12.2;13.2;56.9;-
LUZ;20080816;20.2;11.5;15.1;0.4;-
LUZ;20080817;20.3;10.9;15.1;1.2;-
LUZ;20080818;25.1;10.8;18.2;0.0;-
LUZ;20080819;26.8;14.3;18.7;39.3;-
LUZ;20080820;18.4;13.9;16.3;0.0;-
LUZ;20080821;21.9;14.4;17.5;0.0;-
LUZ;20080822;20.8;13.0;16.4;4.6;-
LUZ;20080823;18.3;10.9;13.9;5.7;-
LUZ;20080824;21.4;8.5;14.8;0.1;-
LUZ;20080825;22.6;13.4;17.3;0.3;-
LUZ;20080826;23.7;13.8;18.5;0.0;-
LUZ;20080827;25.5;14.0;18.8;0.0;-
LUZ;20080828;24.9;14.0;19.4;0.0;-
LUZ;20080829;22.3;14.9;18.0;0.0;-
LUZ;20080830;24.2;14.1;18.1;0.0;-
LUZ;20080831;25.8;14.8;20.2;0.0;-
LUZ;20080901;20.6;16.2;18.3;7.1;-
LUZ;20080902;24.3;14.8;19.4;0.0;-
LUZ;20080903;25.9;16.5;19.8;29.0;-
LUZ;20080904;18.8;15.9;16.9;2.3;-
LUZ;20080905;25.9;14.8;19.4;0.3;-
LUZ;20080906;22.1;14.1;16.9;18.0;-
LUZ;20080907;15.3;10.9;13.9;16.8;-
LUZ;20080908;21.0;8.9;14.7;0.0;-
LUZ;20080909;23.3;10.0;16.6;0.0;-
LUZ;20080910;23.6;14.2;18.2;0.3;-
LUZ;20080911;24.3;13.8;18.6;1.4;-
LUZ;20080912;18.3;13.0;15.5;9.5;-
LUZ;20080913;13.3;11.0;12.5;63.6;-
LUZ;20080914;11.0;8.4;9.2;8.6;-
LUZ;20080915;10.4;7.3;8.7;10.0;-
LUZ;20080916;13.0;7.1;9.9;0.0;-
LUZ;20080917;11.4;4.6;8.0;0.0;-
LUZ;20080918;12.6;7.9;10.1;6.1;-
LUZ;20080919;18.9;10.9;13.9;3.0;-
LUZ;20080920;14.8;7.7;11.4;0.0;-
LUZ;20080921;11.3;5.3;8.1;0.0;-
LUZ;20080922;14.6;3.7;9.7;0.0;-
LUZ;20080923;12.5;8.7;10.4;0.0;-
LUZ;20080924;11.3;6.1;9.0;0.0;-
LUZ;20080925;13.1;8.9;10.9;0.0;-
LUZ;20080926;14.2;7.1;11.3;0.0;-
LUZ;20080927;12.2;5.1;8.9;0.0;-
LUZ;20080928;15.7;3.3;9.0;0.0;-
LUZ;20080929;17.1;5.5;11.4;0.0;-
LUZ;20080930;15.7;8.7;12.8;0.4;0
LUZ;20081001;18.7;11.2;14.7;0.0;0
LUZ;20081002;15.8;8.6;13.2;1.2;0
LUZ;20081003;10.5;5.2;8.1;6.7;0
LUZ;20081004;10.6;2.0;6.5;0.5;0
